URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCES,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUN,AVG WORD LENGTH
https://insights.blackcoffer.com/why-is-there-a-severe-immunological-and-inflammatory-explosion-in-those-affected-by-sarms-covid-19/,0,13,-0.9999999230769291,0.033591731179349535,38.72727272727273,0.20422535211267606,15.572599231754163,38.72727272727273,87,426,1.5845070422535212,4,4.483568075117371
https://insights.blackcoffer.com/what-do-you-think-is-the-lesson-or-lessons-to-be-learned-with-covid-19/,0,4,-0.9999997500000625,0.017167381900569177,52.2,0.19157088122605365,20.956628352490426,52.2,50,261,1.5478927203065134,0,4.325670498084291
https://insights.blackcoffer.com/coronavirus-the-unexpected-challenge-for-the-european-union/,3,8,-0.4545454132231443,0.04471544697270143,66.25,0.26037735849056604,26.60415094339623,66.25,69,265,1.8264150943396227,1,4.830188679245283
https://insights.blackcoffer.com/industrial-revolution-4-0-pros-and-cons/,24,10,0.41176469377162667,0.055737704826659504,34.94736842105263,0.286144578313253,14.093405199746355,34.94736842105263,190,664,1.8689759036144578,20,5.246987951807229
https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy/,4,50,-0.8518518360768179,0.05070422530450307,29.205128205128204,0.20368744512730466,11.763526260102203,29.205128205128204,232,1139,1.6347673397717295,28,4.659350307287094
https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-2/,1,36,-0.94594592037984,0.03756345173851426,39.55555555555556,0.19382022471910113,15.899750312109866,39.55555555555556,207,1068,1.6226591760299625,19,4.578651685393258
https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy/,8,41,-0.6734693740108292,0.028144744383604394,33.142857142857146,0.2667025862068966,13.363823891625618,33.142857142857146,495,1856,1.816271551724138,78,5.117995689655173
https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-global-economy/,3,6,-0.33333329629630043,0.014681892308838675,24.333333333333332,0.2100456621004566,9.817351598173516,24.333333333333332,138,657,1.6925418569254185,16,4.8493150684931505
https://insights.blackcoffer.com/ensuring-growth-through-insurance-technology/,12,17,-0.17241378715814526,0.025416301467645657,35.114285714285714,0.23840520748576077,14.14107636870859,35.114285714285714,293,1229,1.6899918633034987,32,4.755899104963385
https://insights.blackcoffer.com/blockchain-in-fintech/,5,10,-0.3333333111111126,0.016556291372454426,33.206896551724135,0.24299065420560748,13.379954882371898,33.206896551724135,234,963,1.8151609553478711,7,5.142263759086189
https://insights.blackcoffer.com/blockchain-for-payments/,9,17,-0.30769229585798863,0.028634361201944535,26.43243243243243,0.24948875255623723,10.672768473995468,26.43243243243243,244,978,1.7760736196319018,15,5.127811860940695
https://insights.blackcoffer.com/the-future-of-investing/,22,9,0.4193548251821024,0.01920693926938851,35.44897959183673,0.23891767415083479,14.275158906395028,35.44897959183673,415,1737,1.6672423719055844,42,4.739781232009212
https://insights.blackcoffer.com/big-data-analytics-in-healthcare/,11,43,-0.5925925816186559,0.045762711825624816,21.0,0.26619828259172523,8.50647931303669,21.0,341,1281,1.7314597970335674,20,4.712724434035909
https://insights.blackcoffer.com/business-analytics-in-the-healthcare-industry/,16,5,0.5238094988662143,0.029619181904627388,41.94444444444444,0.31125827814569534,16.902281089036055,41.94444444444444,235,755,1.985430463576159,8,5.511258278145696
https://insights.blackcoffer.com/challenges-and-opportunities-of-big-data-in-healthcare/,13,43,-0.5357142761479594,0.05410628014096011,18.29032258064516,0.2345679012345679,7.409956192751891,18.29032258064516,266,1134,1.7583774250440918,8,4.738977072310406
https://insights.blackcoffer.com/obstacles-to-data-driven-healthcare/,18,35,-0.3207547109291564,0.03452768727392333,34.59574468085106,0.23739237392373924,13.933254821909921,34.59574468085106,386,1626,1.7361623616236161,18,4.742312423124231
https://insights.blackcoffer.com/monetization-of-data-innovate-to-harvest-the-full-value-of-data/,22,5,0.6296296063100145,0.02537593982577449,32.44444444444444,0.3202054794520548,13.105859969558601,32.44444444444444,374,1168,2.1113013698630136,9,5.585616438356165
https://insights.blackcoffer.com/traceability-of-information-master-your-data-capital/,11,29,-0.4499999887500003,0.03714020423663862,35.54545454545455,0.2958226768968457,14.336510888940559,35.54545454545455,347,1173,2.023017902813299,10,5.382779198635976
https://insights.blackcoffer.com/bank-risk-management-india/,17,24,-0.1707317031528853,0.03141762449699799,29.78723404255319,0.18785714285714286,11.990036474164135,29.78723404255319,263,1400,1.5107142857142857,98,4.687142857142857
https://insights.blackcoffer.com/advance-analytics-for-refocusing-profits/,34,24,0.17241379013079672,0.046251993583531104,23.11864406779661,0.2837243401759531,9.360947363189025,23.11864406779661,387,1364,1.8856304985337244,10,5.191348973607038
https://insights.blackcoffer.com/role-of-big-data-analytics-banking-and-finance/,6,11,-0.2941176297577865,0.02146464643754464,30.607142857142858,0.24154025670945156,12.339473245540924,30.607142857142858,207,857,1.7152858809801634,27,4.851808634772462
https://insights.blackcoffer.com/mitigating-bank-risk-management/,16,27,-0.25581394753921055,0.031318281113388,34.674418604651166,0.23809523809523808,13.965005537098563,34.674418604651166,355,1491,1.7142857142857142,24,4.845070422535211
https://insights.blackcoffer.com/future-of-bank-risk-management/,10,24,-0.41176469377162667,0.04131227212477245,26.696969696969695,0.21906923950056753,10.766415574588105,26.696969696969695,193,881,1.728717366628831,10,4.772985244040862
https://insights.blackcoffer.com/advanced-analytics-redefining-banking/,19,14,0.15151514692378343,0.020624999987109375,34.42,0.24869262056943636,13.867477048227776,34.42,428,1721,1.758280069726903,13,4.904706565950029
https://insights.blackcoffer.com/marketing-analytics-needs/,28,7,0.5999999828571434,0.023584905644484563,26.29032258064516,0.2668711656441718,10.622877498515734,26.29032258064516,435,1630,1.7803680981595091,10,4.934969325153374
https://insights.blackcoffer.com/big-data-analytics-to-bring-transparency-and-good-governance/,29,14,0.3488372011898325,0.04976851846091607,33.5,0.28038379530916846,13.512153518123668,33.5,263,938,1.8763326226012793,16,5.1940298507462686
https://insights.blackcoffer.com/how-political-leaders-will-shape-tomorrow-using-big-data-analytics/,24,12,0.33333332407407434,0.02936378464162823,39.515151515151516,0.25,15.906060606060606,39.515151515151516,326,1304,1.8450920245398772,12,4.983128834355829
https://insights.blackcoffer.com/big-data-and-analytics-to-help-form-political-leaders-win-election/,12,22,-0.2941176384083048,0.034764826140322266,24.232558139534884,0.2802303262955854,9.805115386332188,24.232558139534884,292,1042,1.834932821497121,9,4.912667946257198
https://insights.blackcoffer.com/the-emergence-of-data-analytics/,2,4,-0.33333327777778704,0.010968921369343836,26.25,0.2492063492063492,10.59968253968254,26.25,157,630,1.7317460317460318,8,4.73015873015873
https://insights.blackcoffer.com/how-artificial-intelligence-can-deliver-real-value-to-companies-2/,23,14,0.24324323666910172,0.023963730554427635,31.673076923076923,0.25318761384335153,12.77050581476811,31.673076923076923,417,1647,1.7953855494839102,65,4.962962962962963
https://insights.blackcoffer.com/the-prospective-recipe-of-success-in-the-age-of-analytics/,12,18,-0.19999999333333354,0.023364485963111768,31.377777777777776,0.22237960339943344,12.640062952470885,31.377777777777776,314,1412,1.6621813031161472,18,4.729461756373937
https://insights.blackcoffer.com/using-people-analytics-to-drive-business-performance/,7,7,0.0,0.019283746529912195,29.884615384615383,0.20463320463320464,12.035699435699435,29.884615384615383,159,777,1.6808236808236807,7,4.512226512226512
https://insights.blackcoffer.com/how-artificial-intelligence-can-deliver-real-value-to-companies/,15,29,-0.3181818109504134,0.036727879769008445,24.846153846153847,0.2260061919504644,10.028864015241725,24.846153846153847,292,1292,1.7306501547987616,50,4.774767801857585
https://insights.blackcoffer.com/big-data-analytics-through-iot-in-oil-and-gas-industry/,20,35,-0.2727272677685951,0.0327966606840807,32.72727272727273,0.24666666666666667,13.18957575757576,32.72727272727273,444,1800,1.801111111111111,26,5.013888888888889
https://insights.blackcoffer.com/how-big-data-and-analytics-is-helping-marketing-leaders/,19,7,0.4615384437869829,0.02218430032236834,27.23913043478261,0.25857940941739826,10.999083937680004,27.23913043478261,324,1253,1.814046288906624,13,4.984038308060654
https://insights.blackcoffer.com/what-analytics-outsourcing-engagement-model-is-right-for-you/,23,3,0.7692307396449716,0.02757158003438857,37.333333333333336,0.26587301587301587,15.039682539682543,37.333333333333336,268,1008,1.820436507936508,21,5.142857142857143
https://insights.blackcoffer.com/big-data-analytics-solving-problems-banking-and-finance-industry/,10,11,-0.04761904535147403,0.02169421485362168,28.135135135135137,0.2420749279538905,11.350884025235612,28.135135135135137,252,1041,1.7992315081652257,13,4.883765609990394
https://insights.blackcoffer.com/analytics-healthcare-industry/,13,17,-0.13333332888888902,0.030090270782256498,38.32142857142857,0.29636533084808947,15.447117560910664,38.32142857142857,318,1073,1.945945945945946,8,5.205032618825722
https://insights.blackcoffer.com/business-analytics-textile-industry/,16,3,0.684210490304711,0.015334947525960494,87.46666666666667,0.2728658536585366,35.09581300813008,87.46666666666667,358,1312,1.8765243902439024,29,5.303353658536586
https://insights.blackcoffer.com/big-data-marketing-reality/,21,6,0.5555555349794246,0.026812313776750432,35.096774193548384,0.21599264705882354,14.125106736242884,35.096774193548384,235,1088,1.7334558823529411,13,4.711397058823529
https://insights.blackcoffer.com/understanding-millennial-market/,7,4,0.2727272479338866,0.018644067765010056,46.92857142857143,0.2374429223744292,18.866405740378344,46.92857142857143,156,657,1.8036529680365296,3,4.919330289193303
https://insights.blackcoffer.com/analytics-helping-fashion-e-tailers-develop-markets-developing-countries/,7,3,0.39999996000000404,0.013755158165398683,26.166666666666668,0.2522292993630573,10.567558386411891,26.166666666666668,198,785,1.7707006369426752,9,4.835668789808917
https://insights.blackcoffer.com/big-data-analytics-change-healthcare-developing-countries/,25,10,0.428571416326531,0.04380475589010669,41.0,0.2880371660859466,16.51521486643438,41.0,248,861,1.9094076655052266,21,5.142857142857143
https://insights.blackcoffer.com/big-data-analytics-help-voters-know-political-leaders/,7,7,0.0,0.01794871792570677,36.77272727272727,0.22744128553770088,14.80006742330599,36.77272727272727,184,809,1.7750309023485784,4,4.786155747836836
https://insights.blackcoffer.com/digital-transformation-oil-gas/,7,13,-0.29999998500000075,0.029027576155257508,37.2,0.2916666666666667,14.996666666666668,37.2,217,744,1.8293010752688172,9,5.053763440860215
https://insights.blackcoffer.com/data-analytics-reduce-cost-production/,20,9,0.37931033174791956,0.035452322695046064,54.125,0.22863741339491916,21.74145496535797,54.125,198,866,1.7251732101616628,12,4.7609699769053115
https://insights.blackcoffer.com/gaining-insights-internal-data-retail/,16,4,0.5999999700000015,0.03478260863516068,34.22222222222222,0.3051948051948052,13.81096681096681,34.22222222222222,188,616,1.9756493506493507,7,5.332792207792208
https://insights.blackcoffer.com/role-big-data-cyber-security/,11,27,-0.4210526204986153,0.051075268748554746,65.16666666666667,0.340153452685422,26.20272804774084,65.16666666666667,266,782,2.1406649616368285,5,5.726342710997442
https://insights.blackcoffer.com/role-big-data-healthcare/,25,44,-0.27536231484982154,0.05788590599170645,32.4,0.3132716049382716,13.08530864197531,32.4,406,1296,2.005401234567901,13,5.340277777777778
https://insights.blackcoffer.com/data-driven-dashboards/,2,1,0.33333322222225925,0.003314917123408931,32.266666666666666,0.25516528925619836,13.008732782369146,32.266666666666666,247,968,1.7386363636363635,20,4.931818181818182
https://insights.blackcoffer.com/role-big-data-academia/,13,35,-0.45833332378472247,0.03145478372774916,35.787234042553195,0.23781212841854935,14.410018468388698,35.787234042553195,400,1682,1.760998810939358,8,4.697384066587396
https://insights.blackcoffer.com/sales-forecasting-in-retail/,19,12,0.22580644432882438,0.032157676315189135,36.758620689655174,0.2682926829268293,14.8107653490328,36.758620689655174,286,1066,1.7692307692307692,21,5.063789868667917
https://insights.blackcoffer.com/detect-data-exfiltration-over-the-network/,3,43,-0.8695651984877131,0.04747162017804786,21.78,0.263544536271809,8.817417814508724,21.78,287,1089,1.8034894398530763,22,4.985307621671258
https://insights.blackcoffer.com/data-exfiltration/,4,9,-0.3846153550295881,0.02184873945907775,29.636363636363637,0.22392638036809817,11.944116006692695,29.636363636363637,146,652,1.6809815950920246,10,4.5475460122699385
https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors-and-food-stalls/,5,8,-0.23076921301775286,0.016581632631911182,39.95238095238095,0.2061978545887962,16.063431522787898,39.95238095238095,173,839,1.7175208581644816,11,4.817640047675805
